volume,page,table_id,lot_no,qty_or_unit,item,buyer,price
第1733年卷,26,33,168,40½,,休·□ (Hugh □),
第1733年卷,26,33,169,40,,亨利·柯尼希 (Henr. König),
第1733年卷,26,33,170,41,,约·格里尔 (Joh. Grill),
第1733年卷,26,33,171,40½,,查尔斯·派克 (Charles Pike),
第1733年卷,26,33,172,41½,,尼尔斯·萨尔格伦 (Nils Sahlgren),
第1733年卷,28,36,21,1箱 (Kiste),,约翰·弗里德·布伦斯 (Joh. Fried. Bruns),
第1733年卷,28,36,22,1箱 同上 (Dito),,同上 (Dito),
第1733年卷,28,36,23,1箱 同上,,同上,
第1733年卷,28,36,24,1箱 同上,,同上,
第1733年卷,28,36,25,1箱 同上,,亨里·柯尼希 (Henr. König),
第1733年卷,28,36,26,1箱 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,28,36,27,1箱 同上,,彼得·阿尔韦德松 (Petter Arwedson),
第1733年卷,28,36,28,1箱 同上,,H. 罗斯 (H. Ross),
第1733年卷,28,36,29,1箱 同上,,扎卡里亚斯·扎克里森 (Zacharias Zachrisson),
第1733年卷,28,36,30,1箱 同上,,W. 泰梅 (W. Thyme),
第1733年卷,28,36,31,1箱 同上,,亨里·柯尼希 (Henr. König),
第1733年卷,28,36,32,1箱 同上,,阿塞索尔·席尔特 (Assessor Schildt),
第1733年卷,28,36,33,1箱 同上,,H. 罗斯 (H. Ross),
第1733年卷,28,36,34,1箱 同上,,埃里克·克里斯托弗森 (Erik Christofferson),
第1733年卷,28,36,35,1箱 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,28,36,36,1箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,28,36,37,1箱 同上,,C. 坎贝尔 (C. Campbell),
第1733年卷,28,36,38,1箱 同上,,亨里·柯尼希 (Henr. König),
第1733年卷,28,36,39,1箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,28,36,40,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,28,36,41,1箱 同上,,亨里·柯尼希 (Henr. König),
第1733年卷,28,36,42,1箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,28,36,43,1箱 同上,,C. 坎贝尔 (C. Campbell),
第1733年卷,28,36,44,1箱 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,28,36,45,1箱 同上,,埃里克·克里斯托弗森 (Erich Christofferson),
第1733年卷,28,36,46,1箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,28,36,47,1箱 同上,,约翰·谢尔贝里 (Johan Shellenberg),
第1733年卷,28,36,48,1箱 同上,,戈登兄弟 (Gordon Br.),
第1733年卷,28,36,49,1箱 同上,,H. 柯尼希 (H. König),
第1733年卷,28,36,50,1箱 同上,,H. 罗斯 (H. Ross),
第1733年卷,28,36,51,1箱 同上,,希耶龙·尼尔森 (Hiern. Nilssen),
第1733年卷,28,36,52,1箱 同上,,约翰·弗里德·布伦斯 (Johan Fried. Bruns),
第1733年卷,28,36,53,1箱 同上,,彼得·特恩斯泰特 (Petter Ternstedt),
第1733年卷,28,36,54,1箱 同上,,H. 罗斯 (H. Ross),
第1733年卷,28,36,55,1箱 同上,,尼尔斯·鲁蒙德 (Nils Rummel),
第1733年卷,28,36,56,1箱 同上,,约翰·弗里德·布伦斯 (Joh. Fried. Bruns),
第1733年卷,28,36,57–58,2箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,28,36,59–60,2箱 同上,,,
第1733年卷,29,37,173,1箱 (Kiste),,休·罗斯 (Hugh Ross),41
第1733年卷,29,37,174,1同上 (Dito),,托马斯·莫尔德 (Thomas Mowld),40½
第1733年卷,29,37,175,1同上,,亨·柯尼希 (Henr. König),40½
第1733年卷,29,37,176,1同上,,查尔斯·派克 (Charles Pike),40
第1733年卷,29,37,177,1同上,,尼尔斯·萨尔格伦 (Nils Sahlgren),40
第1733年卷,29,37,178,1同上,,查尔斯·派克 (Charles Pike),40½
第1733年卷,29,37,179,1同上,,科尔·坎贝尔 (Col. Campbell),40½
第1733年卷,29,37,180,1同上,,查尔斯·派克 (Charles Pike),41
第1733年卷,29,37,181,1同上,,尼尔斯·萨尔格伦 (Nils Sahlgren),41½
第1733年卷,29,37,182,1同上,,休·罗斯 (Hugh Ross),40½
第1733年卷,29,37,183,1同上,,同上 (Dito),40½
第1733年卷,29,37,184,1同上,,同上 (Dito),41
第1733年卷,29,37,185,1同上,,查尔斯·派克 (Charles Pike),41
第1733年卷,29,37,186,1同上,,亨·柯尼希 (Henr. König),41
第1733年卷,29,37,187,1同上,,查尔斯·派克 (Charles Pike),40½
第1733年卷,29,37,188,1同上,,同上 (Dito),40½
第1733年卷,29,37,189,1同上,,休·罗斯 (Hugh Ross),41½
第1733年卷,29,37,190,1同上,,亨·柯尼希 (Henr. König),40½
第1733年卷,29,37,191,1同上,,约翰·梅滕贝里 (Johan Mettemberg),42
第1733年卷,29,37,192,1同上,,查尔斯·派克 (Charles Pike),40½
第1733年卷,29,37,193,1同上,,尼尔斯·萨尔格伦 (Nils Sahlgren),40½
第1733年卷,29,37,194,1同上,,查尔斯·派克 (Charles Pike),40½
第1733年卷,29,37,195,1同上,,休·罗斯 (Hugh Ross),41½
第1733年卷,29,37,196,1箱 (Kiste),,亨·柯尼希 (Henr. König),40½
第1733年卷,29,37,197,1同上,,同上 (Dito),41½
第1733年卷,29,37,198,1同上,,查尔斯·派克 (Charles Pike),41
第1733年卷,29,37,199,1同上,,同上 (Dito),41
第1733年卷,29,37,200,1同上,,同上 (Dito),41
第1733年卷,29,37,201,1同上,,亨·柯尼希 (Henr. König),40½
第1733年卷,29,37,202,1同上,,尼古拉斯·萨尔格伦 (Nicolaus Sahlgren),40½
第1733年卷,29,37,203,1同上,,亨·柯尼希 (Henr. König),40½
第1733年卷,29,37,204,1同上,,查尔斯·派克 (Charles Pike),41½
第1733年卷,29,37,205,1同上,,同上 (Dito),41
第1733年卷,29,37,206,1同上,,C·坎贝尔 (C. Campbell),41½
第1733年卷,29,37,207,1同上,,尼古拉斯·萨尔格伦 (Nicols. Sahlgren),41
第1733年卷,29,37,208,1同上,,查尔斯·派克 (Charls. Pike),41
第1733年卷,29,37,209,1同上,,休·罗斯 (Hugh Ross),41
第1733年卷,29,37,210,1同上,,同上 (Dito),41½
第1733年卷,29,37,211,1同上,,约·弗里德·□尼乌斯 (Jh. Fried. □nius),41½
第1733年卷,29,37,212,1同上,,尼古拉斯·萨尔格伦 (Nicols. Sahlgren),41
第1733年卷,29,37,213,1同上,,休·罗斯 (Hugh Ross),41
第1733年卷,29,37,214,1同上,,同上 (Dito),41½
第1733年卷,29,37,215,1同上,,,
第1733年卷,30,39,1,1箱,,耶罗尼穆斯·尼森 (Hieronimus Nißen),60½
第1733年卷,30,39,2,1箱,,马格努斯·拉格斯特伦 (Magnus Lagerstrom),51½
第1733年卷,30,39,3,1箱,,约翰内斯·格里尔 (Johannes Grill),60½
第1733年卷,30,39,4,1箱,,尼尔斯·萨林 (Nils Sahlgren),59
第1733年卷,30,39,5,1箱,,约翰·格里尔 (Joh. Grill),60
第1733年卷,30,39,6,1箱,,马格努斯·韦尔特奎斯特 (Magnus Welterquist),60
第1733年卷,30,39,7,1箱,,亨利·科尼希 (Henr. König),59½
第1733年卷,30,39,8,1箱,,中尉·迪斯特洛 (Lieut. Disterlo),59½
第1733年卷,30,39,9,1箱,,约翰·弗里德里希·布劳恩斯 (Joh. Friedr. Brauns),59
第1733年卷,30,39,10,1箱,,同上 (Dito),60½
第1733年卷,30,39,11,1箱,,亨利·科尼希 (Henr. König),61
第1733年卷,30,39,12,1箱,,约翰·格里尔 (Joh. Grill),60½
第1733年卷,30,39,13,1箱,,同上 (Dito),61½
第1733年卷,30,39,14,1箱,,约,
第1733年卷,31,40,81,1 箱 (Kiste),,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,40,82,1 同上 (Dito),,约翰·格里尔 (Johan Grill),
第1733年卷,31,40,83,1 同上,,同上 (Dito),
第1733年卷,31,40,84,1 同上,,同上,
第1733年卷,31,40,85,1 同上,,同上,
第1733年卷,31,40,86,1 同上,,同上,
第1733年卷,31,40,87,1 同上,,同上,
第1733年卷,31,40,88,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,40,89,1 同上,,希罗尼穆斯·尼尔森 (Hieronimus Nilsen),
第1733年卷,31,40,90,1 同上,,休·罗斯 (Hugh Ross),
第1733年卷,31,40,91,1 同上,,埃里克·尼尔森 (Erich Nilsen),
第1733年卷,31,40,92,1 同上,,亨利·柯尼希 (Henr. König),
第1733年卷,31,40,93,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,40,94,1 同上,,约翰·格里尔 (Johan Grill),
第1733年卷,31,40,95,1 同上,,同上 (Dito),
第1733年卷,31,40,96,1 同上,,休·罗斯 (Hugh Ross),
第1733年卷,31,40,97,1 同上,,约·格里尔 (Joh. Grill),
第1733年卷,31,40,98,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,40,99,1 同上,,同上 (Dito),
第1733年卷,31,40,100,1 同上,,约·格里尔 (Joh. Grill),
第1733年卷,31,40,101,1 同上,,同上 (Dito),
第1733年卷,31,40,102,1 同上,,亨利·柯尼希 (Henr. König),
第1733年卷,31,40,103,1 同上,,卡尔 (Kahl□),
第1733年卷,31,41,104,1 箱 (Kiste),,约翰·格里尔 (Johan Grill),
第1733年卷,31,41,105,1 同上,,同上 (Dito),
第1733年卷,31,41,106,1 同上,,戈登·G (Gordon G.),
第1733年卷,31,41,107,1 同上,,雅各布·萨尔格伦 (Jacob Sahlgren),
第1733年卷,31,41,108,1 同上,,彼得·克鲁森 (Petter Kruedson),
第1733年卷,31,41,109,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,41,110,1 同上,,约·格里尔 (Joh. Grill),
第1733年卷,31,41,111,1 同上,,休·罗斯 (Hugh Ross),
第1733年卷,31,41,112,1 同上,,同上 (Dito),
第1733年卷,31,41,113,1 同上,,约·格里尔 (Joh. Grill),
第1733年卷,31,41,114,1 同上,,雅各布·萨尔格伦 (Jacob Sahlgren),
第1733年卷,31,41,115,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,31,41,116,1 同上,,休·罗斯 (Hugh Ross),
第1733年卷,31,41,117,1 同上,,埃里克·尼尔森 (Erich Nilsen),
第1733年卷,31,41,118,1 同上,,约·格里尔 (Joh. Grill),
第1733年卷,31,41,119,1 同上,,同上 (Dito),
第1733年卷,31,41,120,1 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,31,41,121,1 同上,,扎克里斯·扎克里森 (Zachris Zachrisson),
第1733年卷,31,41,122,1 同上,,科林·坎贝尔 (Colin Campbell),
第1733年卷,33,42,219,1箱 (Kiste),,C. 坎贝尔 (C. Campbell),
第1733年卷,33,42,220,1同上 (Dito),,查尔斯·派克 (Charles Pike),
第1733年卷,33,42,221,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,42,222,1同上,,同上 (Dito),
第1733年卷,33,42,223,1同上,,托马斯·尼维尔斯 (Thomas Nivels),
第1733年卷,33,42,224,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,42,225,1同上,,约翰·格里尔 (Johan Grill),
第1733年卷,33,42,226,1同上,,同上 (Dito),
第1733年卷,33,42,227,1同上,,休·柯尼希 (Hugh König),
第1733年卷,33,42,228,1同上,,同上 (Dito),
第1733年卷,33,42,229,1同上,,H. 罗斯 (H. Ross),
第1733年卷,33,42,230,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,42,231,1同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,33,42,232,1同上,,同上 (Dito),
第1733年卷,33,42,233,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,42,234,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,42,235,1同上,,休·坎贝尔 (Hugh Campbell),
第1733年卷,33,42,236,1同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,33,42,237,1同上,,同上 (Dito),
第1733年卷,33,42,238,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,42,239,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,42,240,1同上,,C. 坎贝尔 (C. Campbell),
第1733年卷,33,42,241,1同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,33,43,242,1箱 (Kiste),,C. 坎贝尔 (C. Campbell),
第1733年卷,33,43,243,1同上,,埃里克·尼尔森 (Erich Nilsen),
第1733年卷,33,43,244,1同上,,亨利·柯尼希 (Henr. König),
第1733年卷,33,43,245,1同上,,科尔·坎贝尔 (Col. Campbell),
第1733年卷,33,43,246,1同上,,亨利·柯尼希 (Henr. König),
第1733年卷,33,43,247,1同上,,尼科尔斯·萨尔格伦 (Nicols Sahlgren),
第1733年卷,33,43,248,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,43,249,1同上,,尼科尔斯·萨尔格伦 (Nicols Sahlgren),
第1733年卷,33,43,250,1同上,,科尔·坎贝尔 (Col. Campbell),
第1733年卷,33,43,251,1同上,,托马斯·尼维尔斯 (Thomas Nivels),
第1733年卷,33,43,252,1同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,33,43,253,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,43,254,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,43,255,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,43,256,1同上,,休·坎贝尔 (Hugh Campbell),
第1733年卷,33,43,257,1同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,33,43,258,1同上,,查尔斯·派克 (Charles Pike),
第1733年卷,33,43,259,1同上,,休·罗斯 (Hugh Ross),
第1733年卷,33,43,260,1同上,,科尔·坎贝尔 (Col. Campbell),
第1733年卷,35,44,357,1箱 (Kiste),,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,358,1箱 同上 (Dito),,同上,
第1733年卷,35,44,359,1箱 同上,,同上,
第1733年卷,35,44,360,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,361,1箱 同上,,尼古拉斯·萨尔格伦 (Nicolas Sahlgren),
第1733年卷,35,44,362,1箱 同上,,休·罗斯 (Hugh Ross),
第1733年卷,35,44,363,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,364,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,365,1箱 同上,,休 (Hugh),
第1733年卷,35,44,366,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,367,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,368,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,369,1箱 同上,,同上,
第1733年卷,35,44,370,1箱 同上,,雅各布·萨尔格伦 (Jacob Sahlgren),
第1733年卷,35,44,371,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,372,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,373,1箱 同上,,坎贝尔上校 (Col. Campbell),
第1733年卷,35,44,374,1箱 同上,,戈登·G□ (Gordon G.),
第1733年卷,35,44,375,1箱 同上,,坎贝尔上校 (Col. Campbell),
第1733年卷,35,44,376,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,377,1箱 同上,,同上,
第1733年卷,35,44,378,1箱 同上,,克拉斯·哈比希特 (Claes Habicht),
第1733年卷,35,44,379,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,380,1箱 同上,,坎贝尔上校 (Col. Campbell),
第1733年卷,35,44,381,1箱 同上,,同上,
第1733年卷,35,44,382,1箱 同上,,同上,
第1733年卷,35,44,383,1箱 同上,,同上,
第1733年卷,35,44,384,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,385,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,386,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,387,1箱 同上,,同上,
第1733年卷,35,44,388,1箱 同上,,同上,
第1733年卷,35,44,389,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,390,1箱 同上,,同上,
第1733年卷,35,44,391,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,392,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,393,1箱 同上,,同上,
第1733年卷,35,44,394,1箱 同上,,查尔斯·派克 (Charles Pike),
第1733年卷,35,44,395,1箱 同上,,同上,
第1733年卷,35,44,396,1箱 同上,,同上,
第1733年卷,35,44,397,1箱 同上,,同上,
第1733年卷,35,44,398,1箱 同上,,同上,
第1733年卷,35,44,399,1箱 同上,,约翰·格里尔 (Joh. Grill),
第1733年卷,35,44,400,1箱 同上,,托马斯·莫文 (Thomas Mowed),
第1733年卷,38,45,587,1箱,,查尔斯·派克 (Charles Pike),42½
第1733年卷,38,45,588,1箱,,同上 (Dito),42½
第1733年卷,38,45,589,1箱,,希罗尼穆斯·尼森 (Hieronimus Nissen),43
第1733年卷,38,45,590,1箱,,约翰·格里尔 (Johan Grill),42½
第1733年卷,38,45,591,1箱,,同上 (Dito),42½
第1733年卷,38,45,592,1箱,,查尔斯·派克 (Charles Pike),41½
第1733年卷,38,45,593,1箱,,同上 (Dito),42½
第1733年卷,38,45,594,1箱,,托马斯·豪尔德 (Thomas Howld),42½
第1733年卷,38,45,595,1箱,,约·格里尔 (Joh. Grill),42½
第1733年卷,38,45,596,1箱,,同上 (Dito),42½
第1733年卷,38,45,597,1箱,,查尔斯·派克 (Charles Pike),42½
第1733年卷,38,45,598,1箱,,同上 (Dito),43
第1733年卷,38,45,599,1箱,,萨缪尔·舍克 (Samuel Scheuk),42½
第1733年卷,38,45,600,1箱,,查尔斯·派克 (Charles Pike),42½
第1733年卷,38,45,601,1箱,,约·格里尔 (Joh. Grill),42½
第1733年卷,38,45,602,1箱,,约·格里尔 (Joh. Grill),42½
第1733年卷,38,45,603,1箱,,同上 (Dito),41½
第1733年卷,38,46,604,1箱,,休·坎贝尔 (Hugh Campbell),43
第1733年卷,38,46,605,1箱,,同上 (Dito),42½
第1733年卷,38,46,606,1箱,,约·格里尔 (Joh. Grill),42½
第1733年卷,38,46,607,1箱,,同上 (Dito),42½
第1733年卷,38,46,608,1箱,,萨缪尔·舍克 (Samuel Scheuk),43
第1733年卷,38,46,609,1箱,,休·坎贝尔 (Hugh Campbell),43
第1733年卷,38,47,610,1箱,,休·坎贝尔 (Hugh Campbell),43
第1733年卷,38,47,611,1箱,,同上 (Dito),43
第1733年卷,38,47,612,1箱,,亨里克·柯尼希 (Henr. König),42½
第1733年卷,38,47,613,1箱,,休·罗斯 (Hugh Ross),42½
第1733年卷,38,47,614,1箱,,同上 (Dito),42½
第1733年卷,38,47,615,1箱,,萨缪尔·舍克 (Samuel Scheuk),42½
第1733年卷,38,47,616,1箱,,休·罗斯 (Hugh Ross),42½
第1733年卷,38,47,617,1箱,,休·坎贝尔 (Hugh Campbell),42½
第1733年卷,38,47,618,1箱,,同上 (Dito),43½
第1733年卷,38,47,619,1箱,,同上 (Dito),43½
第1733年卷,38,47,620,1箱,,同上 (Dito),43
第1733年卷,38,48,1,1箱,,查尔斯·派克 (Charles Pike),50
第1733年卷,38,48,2,1箱,,休·坎贝尔 (Hugh Campbell),50
第1733年卷,38,48,3,1箱,,查尔斯·派克 (Charles Pike),50½
第1733年卷,38,48,4,1箱,,同上 (Dito),51
第1733年卷,38,48,5,1箱,,布伦哈特·斯蒂芬斯 (Brernhardt Steffens),51½
第1733年卷,38,48,6,1箱,,休·罗斯 (Hugh Ross),50½
第1733年卷,38,48,7,1箱,,同上 (Dito),53
第1733年卷,38,48,8,1箱,,彼得·霍尔姆斯 (Petter Holmes),52
第1733年卷,39,49,265,1箱 (Kiste),,约翰·格里尔 (Johan Grill),40
第1733年卷,39,49,266,1同上 (Dito),,埃里克·尼尔森 (Erick Nilssen),40½
第1733年卷,39,49,267,1同上,,同上 (Dito),41½
第1733年卷,39,49,268,1同上,,查尔斯·派克 (Charles Pike),40½
第1733年卷,39,49,269,1同上,,维南德·泰姆 (Winandt Thyme),40½
第1733年卷,39,49,270,1同上,,埃里克·尼尔森 (Erick Nilssen),42½
第1733年卷,39,49,271,1同上,,戈登·R. (Gordon R.),42
第1733年卷,39,49,272,1同上,,查尔斯·派克 (Charles Pike),41½
第1733年卷,39,49,273,1同上,,埃里克·尼尔森 (Erick Nilssen),41½
第1733年卷,39,49,274,1同上,,约翰·格里尔 (Joh. Grill),41
第1733年卷,39,49,275,1同上,,埃里克·尼尔森 (Erick Nilssen),42
第1733年卷,39,49,276,1同上,,戈登·R. (Gordon R.),42½
第1733年卷,39,49,277,1同上,,希罗尼穆斯·尼尔森 (Hieronimus Nilssen),42
第1733年卷,39,49,278,1同上,,埃里克·尼尔森 (Erick Nilssen),43½
第1733年卷,39,49,279,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,49,280,1同上,,查尔斯·派克 (Charles Pike),42½
第1733年卷,39,49,281,1同上,,埃里克·尼尔森 (Erick Nilssen),43
第1733年卷,39,49,282,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,49,283,1同上,,尼古拉斯·萨尔格伦 (Nicolas Sahlgren),42½
第1733年卷,39,49,284,1同上,,戈登·S. (Gordon S.),43½
第1733年卷,39,49,285,1同上,,戈登·R. (Gordon R.),43
第1733年卷,39,49,286,1同上,,尼古拉斯·萨尔格伦 (Nicolas Sahlgren),43
第1733年卷,39,49,287,1同上,,约翰·格里尔 (Joh. Grill),43
第1733年卷,39,50,288,1箱 (Kiste),,埃里克·尼尔森 (Erick Nilssen),43
第1733年卷,39,50,289,1同上,,科林·坎贝尔 (Colin Campbell),43½
第1733年卷,39,50,290,1同上,,埃里克·尼尔森 (Erick Nilssen),43½
第1733年卷,39,50,291,1同上,,约翰·格里尔 (Joh. Grill),43½
第1733年卷,39,50,292,1同上,,同上 (Ditto),43½
第1733年卷,39,50,293,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,50,294,1同上,,埃里克·尼尔森 (Erick Nilssen),42½
第1733年卷,39,50,295,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,50,296,1同上,,科林·坎贝尔 (Colin Campbell),43½
第1733年卷,39,50,297,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,50,298,1同上,,休·罗斯 (Hugh Ros.),42½
第1733年卷,39,50,299,1同上,,埃里克·尼尔森 (Erick Nilssen),43½
第1733年卷,39,50,300,1同上,,同上 (Dito),43½
第1733年卷,39,50,301,1同上,,戈登·R. (Gordon R.),43½
第1733年卷,39,50,302,1同上,,约翰·格里尔 (Joh. Grill),43½
第1733年卷,39,50,303,1同上,,希罗尼穆斯·尼尔森 (Hieronimus Nilssen),41
